user_id,item_list
9768,3252 17836 3633 17955
9769,2499 4280 8397 17955
9770,3531 3531 4718 17955
9771,12259 9303 12259 17955
9772,161 12469 4485 17955
9773,4985 5113 13078 17955
9774,75 7659 3629 17955
9777,162 7672 6846 17955
9778,3565 3565 9487 17955
9779,3807 3807 3807 17955
9780,8519 4280 5921 17955
9781,9133 10466 11735 17955
9782,3593 7581 10008 17955
9783,520 520 4789 17955
9784,7885 7885 8943 17955
9785,15222 15227 15225 17955
9788,5921 3898 5919 17955
9789,3807 3807 3807 17955
9790,18494 18494 18494 17955
9791,7340 4361 5683 17955
9792,15661 14883 10140 17955
9793,5751 11402 5550 17955
9794,7140 17560 7120 17955
9795,192 192 17709 17955
9796,18494 18494 18494 17955
9797,8858 8858 6716 17955
9798,9477 9477 4301 17955
9799,18063 18063 18064 17955
9800,5508 5508 8839 17955
9801,7496 7495 2910 17955
9802,18494 18494 18494 17955
9803,2635 2507 2640 17955
9804,3626 4155 393 17955
9805,12357 12357 12355 17955
9806,9477 15030 9477 17955
9807,6886 6886 6887 17955
9808,18494 18494 18494 17955
9809,18494 18494 18494 17955
9811,18494 18494 18494 17955
9812,192 192 4491 17955
9813,18494 18494 18494 17955
9814,7443 1212 708 17955
9815,5194 3922 5654 17955
9816,5189 5189 14117 17955
9818,5896 5896 5178 17955
9819,3527 3527 3528 17955
9820,7885 187 6013 17955
9822,5562 6528 5250 17955
9823,521 521 4712 17955
9824,7771 12285 7776 17955
9825,11733 11733 7492 17955
9826,18043 18043 14933 17955
9827,6505 6061 10705 17955
9828,5433 10161 7180 17955
9829,9203 9203 9202 17955
9830,18494 18494 18494 17955
9831,5562 3105 3840 17955
9832,18494 18494 18494 17955
9833,8854 8854 8640 17955
9834,18291 207 8258 17955
9835,8535 8535 4991 17955
9836,4634 4658 3134 17955
9837,5887 10428 14515 17955
9838,9126 9126 9476 17955
9839,529 10067 8392 17955
9840,15800 189 16418 17955
9841,588 1947 587 17955
9842,4280 4280 6175 17955
9843,13206 13206 3990 17955
9844,18494 18494 18494 17955
9845,9199 9199 5201 17955
9846,4191 3898 32 17955
9847,3572 3572 4709 17955
9848,18494 18494 18494 17955
9849,7496 15100 17595 17955
9850,4728 5896 5943 17955
9851,6930 6930 6930 17955
9852,7495 7495 7493 17955
9853,197 197 3580 17955
9854,76 8179 6295 17955
9855,3565 10067 5937 17955
9857,15101 12469 4695 17955
9858,12815 9263 9264 17955
9859,5273 11734 739 17955
9861,15031 15031 13171 17955
9862,3251 3251 6175 17955
9863,4691 4691 4042 17955
9864,10163 10163 10283 17955
9865,3565 3565 3567 17955
9867,9228 4361 5858 17955
9869,5204 5204 5204 17955
9870,197 197 186 17955
9871,7889 12469 7886 17955
9872,17594 17594 17595 17955
9873,18143 8481 18059 8638
9874,10163 10163 15291 17955
9875,520 520 18184 17955
9876,10068 10068 6997 17955
9877,659 16384 12802 17955
9878,18494 18494 18494 17955
9879,7496 7496 4479 17955
9880,18494 18494 18494 17955
9881,15101 5113 13962 17955
9882,15101 15101 2518 17955
9883,18494 18494 18494 17955
9884,18494 18494 18494 17955
9885,5297 5297 9015 17955
9886,7662 7662 7662 17955
9887,18494 18494 18494 17955
9888,189 4034 192 17955
9889,9092 7495 7492 17955
9890,5562 5562 8035 17955
9891,4724 4691 12530 17955
9892,8666 8666 10811 17955
9893,5133 6289 3624 17955
9894,17952 17950 17956 8638
9895,18494 18494 18494 17955
9896,5044 5044 17956 8638
9897,8257 14331 18184 17955
9898,5190 10167 4898 17955
9899,4280 4280 6158 17955
9900,15114 15114 9476 17955
9901,3879 3879 12355 17955
9904,15114 15114 15114 17955
9905,13004 12752 16704 17955
9906,6530 6530 3567 8638
9907,18494 18494 18494 17955
9908,16137 3807 3807 17955
9909,4634 189 4525 8638
9910,10068 10068 142 17955
9911,5561 3805 3648 17955
9912,9093 9093 16183 17955
9913,5645 7310 11673 17955
9914,5296 5645 14111 17955
9915,9205 9205 3889 17955
9916,18494 18494 18494 17955
9917,4355 4034 5683 17955
9918,9224 13918 201 17955
9920,4432 4410 5834 17955
9921,4763 5195 4766 17955
9922,13672 13672 13670 17955
9923,7198 4968 9784 17955
9924,9128 187 186 17955
9925,3534 3807 3528 17955
9926,189 189 197 17955
9927,3565 10227 16684 17955
9928,4019 5297 6167 17955
9929,18494 18494 18494 17955
9931,18062 18062 18062 8638
9932,12258 6530 16409 17955
9933,18494 18494 18494 17955
9935,4671 197 5537 17955
9936,4723 6793 15845 17955
9937,10068 10068 4766 17955
9938,17957 3806 7687 17955
9939,3387 4440 12851 17955
9940,3057 5887 10545 17955
9941,15116 5897 15115 17955
9942,18494 18494 18494 17955
9943,7195 8191 7199 17955
9944,4035 4033 10894 17955
9945,5726 8483 4491 17955
9946,18360 8455 17668 17955
9947,12197 5508 4519 17955
9948,14030 10078 17137 17955
9949,18494 18494 18494 17955
9950,7659 7659 7659 17955
9951,4770 4446 9108 17955
9952,4658 4658 7886 17955
9953,15114 15114 15114 17955
9954,9509 8668 5921 17955
9955,10572 6807 10308 17955
9957,5190 5190 3251 17955
9958,8259 8261 8835 17955
9959,192 197 17594 17955
9960,5190 5190 4817 17955
9961,5725 5725 12003 17955
9962,18494 18494 18494 17955
9965,15800 6793 5282 17955
9966,4123 4193 4140 17955
9967,4629 4629 5202 17955
9968,4705 4705 4177 17955
9969,18494 18494 18494 17955
9970,9224 13918 13270 17955
9971,5679 5645 8398 8638
9972,10972 14865 11100 17955
9973,6289 8481 5618 17955
9974,189 192 186 17955
9975,16292 16292 4021 17955
9976,4634 4658 7493 17955
9977,737 192 6734 17955
9978,12257 8347 5926 17955
9979,8156 6292 7687 17955
9980,4035 4033 4793 17955
9981,16517 3509 3242 17955
9982,1944 6289 4984 17955
9983,17868 4630 5130 17955
9984,15222 8666 15222 17955
9985,18494 18494 18494 17955
9986,4658 4658 9264 8638
9987,11733 16659 5344 17955
9988,197 194 184 17955
9989,10163 10227 5947 17955
9990,620 3842 5742 17955
9992,3572 3572 15738 17955
9993,8445 12194 12801 17955
9994,18494 18494 18494 17955
9996,657 4361 13103 8638
9997,7375 12998 4594 17955
9999,3569 3654 5723 17955
10000,4394 8922 4548 17955
10001,2004 14742 6246 17955
10002,13061 2835 4903 17955
10003,18494 18494 18494 17955
10004,18494 5564 18268 17955
10005,5608 6528 5608 17955
10006,18494 18494 18494 17955
10007,6797 5508 6160 17955
10008,18494 18494 18494 17955
10009,15101 15101 9162 17955
10010,18494 18494 18494 17955
10011,3572 3572 9476 17955
10012,3572 3566 3647 17955
10013,6931 8638 6931 17955
10014,13158 15600 17589 17955
10015,15100 192 5418 8638
10016,4634 4634 14024 17955
10017,4197 11300 3962 17955
10018,5204 5204 5204 17955
10019,8163 5645 8195 17955
10020,17506 6229 17509 17955
10021,17951 17951 17951 17955
10022,18494 18494 18494 17955
10023,126 3806 5281 17955
10024,4309 4309 10908 17955
10025,11451 2738 2736 17955
10026,18494 18494 18494 17955
10028,5143 8638 4489 17955
10029,7496 8309 1944 17955
10030,18494 18494 18494 17955
10031,9939 9939 9939 17955
10032,16534 10067 6620 17955
10033,4795 4792 4792 17955
10034,6776 3807 9048 17955
10035,18494 18494 18494 17955
10036,17318 6798 5329 17955
10039,18494 18494 18494 17955
10041,17748 17748 18311 17955
10042,7437 8481 5121 17955
10043,6778 6778 10492 17955
10045,5725 5725 10840 17955
10046,4135 3450 4134 17955
10047,3146 2212 11319 17955
10048,18062 18062 7496 17955
10049,8473 7898 9460 17955
10050,18494 18494 18494 17955
10051,3529 8483 157 17955
10052,18494 18494 18494 17955
10053,1149 4630 1149 17955
10054,18494 18494 18494 17955
10055,18494 18494 18494 17955
10056,4727 13206 5370 17955
10057,5281 5281 5281 17955
10058,5508 5508 4301 17955
10059,9510 4034 4035 17955
10060,3572 3572 3573 17955
10061,13407 15731 1833 17955
10062,15102 15102 15100 17955
10063,4711 4037 5006 17955
10064,5562 5645 7687 17955
10065,13202 13202 11737 17955
10066,5133 4446 13226 17955
10067,5190 4844 7331 17955
10068,18494 18494 18494 17955
10069,17347 11222 17353 17955
10070,18494 18494 18494 17955
10071,16179 8414 6649 17955
10072,3580 4538 6160 17955
10073,4723 3807 5243 17955
10074,5280 5280 13417 17955
10075,18494 18494 18494 17955
10077,4658 4658 6932 17955
10078,5190 5192 4491 17955
10079,6641 8179 17559 17955
10080,7495 7495 5297 17955
10081,725 725 8382 17955
10082,18494 18494 18494 17955
10083,9302 3593 4977 17955
10084,16176 5113 8640 17955
10085,4704 735 12759 17955
10086,18494 18494 18494 17955
10087,8306 8526 5061 17955
10088,3565 11734 5285 17955
10090,16292 16292 16292 17955
10091,18494 18494 18494 17955
10092,9939 9939 9939 17955
10094,7114 8666 7138 17955
10095,18182 6392 4544 17955
10096,12259 7661 12259 17955
10097,5430 5044 6456 8638
10098,15913 15460 8112 17955
10099,16293 16293 16293 17955
10100,5142 6648 15463 17955
10101,4600 6404 16294 17955
10102,194 194 5344 17955
10103,9092 192 9476 17955
10104,7711 7711 8304 17955
10105,7336 194 7331 17955
10106,18494 18494 18494 17955
10107,7366 3806 4519 8638
10108,725 725 3536 17955
10109,16384 4033 4750 17955
10111,15030 9475 9475 17955
10112,8879 14783 14771 17955
10113,10022 5367 10022 17955
10114,4691 8186 4503 17955
10115,15496 8414 18294 17955
10116,8666 5297 3569 17955
10117,4653 8570 8646 17955
10118,9202 9202 9202 8638
10119,14847 8668 5132 17955
10120,18098 18098 379 17955
10122,8534 3569 8534 17955
10123,3565 8668 3612 17955
10124,18494 18494 18494 17955
10125,15644 12644 2966 17955
10126,9477 5645 5722 17955
10127,3565 8308 8307 17955
10128,4977 4844 4977 17955
10129,15801 15801 8462 17955
10130,17750 17750 16931 17955
10131,14210 588 11372 17955
10132,3534 8308 3527 17955
10133,2445 9479 7729 17955
10134,18494 18494 18494 17955
10135,18167 8638 4668 17955
10136,4724 4724 17334 17955
10137,3566 12469 4482 17955
10138,17868 3898 2986 17955
10139,5176 5176 5176 17955
10140,3572 5645 8307 17955
10141,12815 4018 10174 17955
10142,5726 4019 192 17955
10143,4634 10067 7886 17955
10144,17750 17750 9713 17955
10147,5561 5508 7829 17955
10148,11905 11905 11913 17955
10149,7493 5645 7493 17955
10150,4629 4629 9227 17955
10151,3572 3572 15845 17955
10152,5190 5190 6649 17955
10153,15892 3756 17956 8638
10154,4359 4359 4545 17955
10155,4081 4755 4794 17955
10156,4018 4018 5943 17955
10157,11733 11733 6285 17955
10158,18494 18494 18494 17955
10159,7493 7493 7492 17955
10161,3406 3922 10330 17955
10162,3572 3565 12513 17955
10163,5431 15723 5431 17955
10164,7198 8186 3284 17955
10165,8214 6793 8217 17955
10166,5297 5297 17956 8638
10167,1689 17558 6950 17955
10168,14007 7655 8640 17955
10171,18494 18494 18494 17955
10172,18494 18494 18494 17955
10173,5726 8306 9476 17955
10174,4634 4634 7190 17955
10175,1691 3898 5171 17955
10176,4634 4634 3647 17955
10177,18494 18494 18494 17955
10178,8306 8306 4330 17955
10179,8668 8668 7023 17955
10180,17580 5191 17589 17955
10181,9531 10502 6000 17955
10182,15102 15102 4491 17955
10183,9203 9204 18064 17955
10184,15102 6404 192 17955
10185,4728 4728 5943 17955
10186,6793 6793 6160 17955
10187,16341 10026 7868 17955
10188,6831 10138 13364 17955
10189,7584 7581 6262 17955
10190,10068 10068 4294 17955
10191,4703 4703 4607 17955
10192,8186 6404 15280 17955
10193,8306 8306 8306 17955
10195,5190 5645 18198 17955
10196,739 11733 4861 17955
10199,17957 6784 5290 17955
10200,15119 15119 8935 8638
10201,10068 10068 3567 17955
10202,3807 3807 3807 17955
10203,10068 10068 6126 17955
10204,6512 4446 3629 17955
10205,16530 5111 10308 17955
10207,6228 8666 6705 17955
10208,11920 11920 5602 17955
10210,15099 12469 8397 17955
10211,5191 5191 9647 17955
10212,18494 18494 18494 17955
10213,3594 9303 7252 17955
10214,127 8481 17594 17955
10215,9476 6943 9476 17955
10216,12844 12413 6758 17955
10217,4771 4771 3750 17955
10218,15658 4786 19 17955
10219,3565 3565 5942 17955
10220,738 187 1987 17955
10221,18494 18494 18494 17955
10222,18494 18494 18494 17955
10223,18494 18494 18494 17955
10224,4634 4634 4729 17955
10225,4664 15245 10370 17955
10226,725 725 7825 17955
10227,5191 5189 10008 17955
10228,3803 15919 16824 17955
10229,4019 4019 4803 17955
10230,6229 6229 8223 17955
10232,4658 4658 379 17955
10233,6886 6886 6887 17955
10234,4280 4280 8394 17955
10235,15227 15227 15227 17955
10236,6528 8982 17858 17955
10237,4768 10466 1382 17955
10238,15030 9303 10098 17955
10240,4287 6292 4285 17955
10241,16219 5293 16239 17955
10243,7496 7496 3840 8638
10244,10068 10068 3567 17955
10245,8666 8666 8666 17955
10246,5607 17505 17509 17955
10247,18494 18494 18494 17955
10248,18098 18098 5344 17955
10249,18494 18494 18494 17955
10250,18494 18494 18494 17955
10251,8308 8306 17850 17955
10252,18494 18494 18494 17955
10253,18494 18494 18494 17955
10254,18494 18494 18494 17955
10255,15102 15102 6175 17955
10256,4658 4658 9162 17955
10257,18070 18062 18062 17955
10258,3079 14303 1773 17955
10259,3572 3572 16926 17955
10260,18494 18494 18494 17955
10261,7326 3898 17785 17955
10262,4702 10466 5373 17955
10263,15737 4705 12969 17955
10264,5143 5143 15275 17955
10265,6691 6691 6920 17955
10266,6586 7372 5440 17955
10268,189 187 12873 17955
10269,3572 3572 5143 17955
10270,18494 18494 18494 17955
10271,158 1264 12795 17955
10272,16661 16661 8307 17955
10273,725 725 5042 17955
10274,4634 4634 698 17955
10275,4280 4280 6884 17955
10276,18494 18494 18494 17955
10277,18494 18494 18494 17955
10278,3565 3565 6791 17955
10279,14847 3105 10110 17955
10280,18494 18494 18494 17955
10281,1561 5671 569 17955
10282,18068 8854 15960 17955
10283,12595 74 3647 17955
10284,4280 4280 10304 17955
10285,4705 4037 8034 17955
10286,8523 5707 5709 17955
10287,3105 6404 4711 17955
10288,18494 16692 1533 17955
10289,18146 8306 3647 17955
10290,15101 15101 4489 17955
10291,4279 4279 15673 17955
10292,10384 1534 12124 17955
10293,3901 3901 11231 17955
10294,3537 8483 4058 17955
10295,18494 18494 18494 17955
10296,4658 4658 17935 17955
10297,5726 5726 5726 17955
10299,8519 5561 8965 17955
10300,17750 17750 8787 17955
10301,4671 127 3648 17955
10302,12259 12259 12259 17955
10303,18494 18494 18494 17955
10304,5673 6404 16168 17955
10305,5653 5044 4330 17955
10307,9204 9204 9204 17955
10308,3572 3572 5017 17955
10310,18494 18494 18494 17955
10311,7659 7659 7889 17955
10312,5725 10846 4778 17955
10313,5189 5189 4795 17955
10314,5006 6793 6475 17955
10315,18494 18494 18494 17955
10317,4361 5297 3652 17955
10318,9205 8564 6934 17955
10319,9206 9206 9206 17955
10320,3572 3572 4177 17955
10321,8087 962 7413 17955
10322,10067 10067 3517 17955
10324,9477 6796 9477 17955
10325,7443 14847 4368 17955
10326,5562 8666 16252 17955
10327,8506 8506 5145 17955
10328,6793 6793 16395 17955
10329,3555 3806 5198 17955
10330,12938 6847 15065 17955
10331,1276 5645 5220 17955
10333,11898 4055 14312 17955
10334,3105 4446 4729 17955
10338,4702 4702 7606 17955
10339,15030 379 7242 17955
10340,8534 4762 4482 17955
10342,9476 6530 3567 17955
10343,13206 13206 6167 17955
10344,5274 5192 9471 17955
10345,15713 5645 7058 17955
10346,5142 2301 10160 17955
10347,17506 16176 7094 17955
10348,18494 18494 18494 17955
10349,15120 15120 379 17955
10350,521 521 17956 8638
10351,18494 18494 18494 17955
10352,18494 18494 18494 17955
10353,5253 8481 3970 17955
10354,15892 15892 17956 8638
10355,725 725 725 17955
10356,18494 18494 18494 17955
10357,15101 15100 10807 17955
10359,18494 18494 18494 17955
10360,9126 5455 3807 17955
10361,5887 5887 8595 17955
10362,4728 6404 10802 17955
10367,5007 6404 5007 17955
10368,18494 18494 18494 17955
10369,3790 4057 3970 17955
10370,4657 6289 525 17955
10371,6201 4844 6205 17955
10373,15706 15706 15706 17955
10375,18494 18494 18494 17955
10376,4657 4657 8951 17955
10377,7584 4791 5212 17955
10379,13187 10900 13185 17955
10380,3105 3105 8400 17955
10381,8478 5645 3107 17955
10382,4657 2301 4482 17955
10383,10068 4034 4033 17955
10384,18494 18494 18494 17955
10386,3876 3876 3874 17955
10387,18153 10227 11689 17955
10388,9644 15309 1198 17955
10389,13729 11268 11405 17955
10390,5645 7310 10208 17955
10391,189 189 194 17955
10392,2868 5112 2864 17955
10394,6546 7581 8666 17955
10395,18494 18494 18494 17955
10396,3531 3531 3527 17955
10397,18494 18494 18494 17955
10399,11734 11734 739 17955
10400,18094 10068 18099 17955
10401,18176 4747 5204 17955
10402,8516 4785 5677 17955
10403,18494 18494 18494 17955
10404,4251 5281 18104 17955
10405,5562 10227 4301 17955
10406,7217 8186 16411 17955
10407,4748 4844 16280 17955
10408,5572 548 5572 17955
10409,18494 18494 18494 17955
10410,15892 5645 15816 17955
10411,12199 2835 14501 17955
10412,18494 18494 18494 17955
10414,4637 8347 8536 17955
10415,14250 10067 6548 17955
10416,18494 18494 18494 17955
10417,1498 912 12983 17955
10418,15856 11897 403 17955
10420,18494 18494 18494 17955
10421,15100 12469 1451 17955
10422,18494 18494 18494 17955
10423,18494 18494 18494 17955
10424,4630 4630 5290 17955
10425,4768 4768 7929 17955
10426,3572 3572 4828 17955
10427,18148 18148 6172 17955
10428,18494 18494 18494 17955
10429,8390 8391 5883 17955
10430,5175 9303 3058 17955
10431,4702 7662 18177 8638
10432,17594 17594 8280 17955
10433,9506 15892 14120 17955
10434,17750 17750 8213 17955
10435,18494 18494 18494 17955
10437,3127 6374 3115 17955
10438,15119 15119 15120 17955
10439,5143 8668 539 17955
10441,7496 7496 4403 17955
10442,3712 1110 1601 17955
10443,5933 4361 4692 17955
10444,8506 8506 6295 17955
10445,4983 4844 16209 17955
10446,5895 18096 5537 17955
10447,18494 18494 18494 17955
10448,4785 4785 4785 17955
10450,17506 6289 17506 17955
10451,9475 4844 5143 17955
10452,5143 5147 4761 17955
10454,18494 18494 18494 17955
10455,12257 10227 12257 8638
10456,18234 4970 18232 17955
10457,4657 4657 16761 17955
10458,521 521 16169 17955
10459,5510 5113 8478 17955
10460,18494 18494 18494 17955
10461,8282 4446 1462 17955
10462,9049 4771 7512 17955
10463,18494 18494 18494 17955
10464,5190 5190 736 17955
10465,5297 5297 9015 17955
10466,15205 3601 8640 17955
10467,4034 4034 10181 17955
10468,18494 18494 18494 17955
10469,13264 10141 12463 17955
10471,3879 3879 3874 17955
10472,194 187 186 17955
10473,5192 10227 8536 17955
10474,4657 4657 553 17955
10475,11733 11733 5275 17955
10477,5921 187 5921 17955
10478,11260 5714 11715 17955
10479,5561 5508 10553 17955
10480,192 192 5541 17955
10481,18070 187 3526 8638
10482,4770 4770 7368 17955
10483,15716 4640 7488 17955
10484,3387 2212 7331 17955
10486,4770 4770 11654 17955
10487,3943 16740 7348 17955
10488,7662 7657 7657 17955
10489,18168 8638 4481 17955
10490,5143 7584 18179 17955
10491,18494 18494 18494 17955
10492,6799 566 4557 17955
10493,18494 18494 18494 17955
10494,18494 18494 18494 17955
10495,15120 10067 4695 17955
10496,4640 4640 14439 17955
10497,3565 3565 17594 17955
10498,7376 7376 7376 17955
10499,739 11734 8997 17955
